source,destination,sha256,bytes,arm,batch,reuse,disposition,source_exists
/data/janghj/ODE-edit/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B070/W-method-state.pt,a345bba4ca9531c4b27c1d1011104b934661ccb2388f101d426675cbbc79fede,1174450709,BASE_MEMIT,70,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B080/W-method-state.pt,ccc3bdb005d110b9aab67e64a92563ddda96d56664dd2b404a6e580727b7a573,1174453717,BASE_MEMIT,80,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B090/W-method-state.pt,33be9fb6218eee0661822e60fb584a27793626c3bc6e816df09cbca36058d923,1174456661,BASE_MEMIT,90,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/fixed10k-native-baselines/attempt-v1/output/main-cell-2/B100/W-method-state.pt,85e1a76f804f1f0f7ecc1b16f6a1c25beb12217f733d2cec1f4cf2a8b89ba049,1174459669,BASE_MEMIT,100,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B01/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B01/W-M.pt,7ea7865e81a3e0a8f7e352348bdd852739684f79bc75572545f3d6928a000a29,2113932257,BLUE_1K,1,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B05/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B05/W-M.pt,ceb0cb6a494ec88f1fbaeb011d1af12be99b8a09aa0d3abfe2a504ecbb0e1265,2113933473,BLUE_1K,5,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B10/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-sequential-comparison/attempt-v1/execution-tech-r2/main-llama/B10/W-M.pt,ea3fb736254435b0c283a97a889cc296490f4470fd5df2dcf070d640c08b5eba,2113934945,BLUE_1K,10,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B01/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B01/W-M.pt,5220d6a0a284d3c337707fcd7302b6c96bdc666b4b6ed0f1dff5040516cdddc3,1056967333,BLUE_L4_1K,1,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B05/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B05/W-M.pt,d12f7085ac02330b056bd8f29063ca6ebb09f2cfb0bfb2c9ddb81f34c7e49776,1056968549,BLUE_L4_1K,5,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B10/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l4-oneshot-sequential/attempt-v1/main-llama/B10/W-M.pt,97b0e57995aa4b324965a5f7fbdc93611d5500e2524832136c47fe4e7d66e8c9,1056970021,BLUE_L4_1K,10,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B01/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B01/W-M.pt,b223c10ccb46706aa25a9726bc1d44c1b390c27fda370a2768123d98886121b0,1056967333,BLUE_L8_1K,1,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B05/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B05/W-M.pt,cd7a91e39b2486feda3943e8f0dfe564472eab8796bdcd3f1f88f6af2cdf402e,1056968549,BLUE_L8_1K,5,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B10/W-M.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-alphaedit-l8-oneshot-sequential/attempt-v1/main-llama/B10/W-M.pt,d046c83292785990454e7026a19bb7e70cfc9813f14d9a15e4b7fb29c169239e,1056970021,BLUE_L8_1K,10,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W1-M1.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W1-M1.pt,5f1591cb09cc1bae0d830ceed1e482583a32576c272ce69c44ca77966006874c,5284831989,chain-4-llama3-8b-inst-L8_ONLY_NATIVE,1,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W10-M10.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W10-M10.pt,3220fbf6af3d831249c5ebc49f49a21ad14eb98364dfb2e3a6f6beb7dcdaa1cf,5284831989,chain-4-llama3-8b-inst-L8_ONLY_NATIVE,10,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W5-M5.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-4-llama3-8b-inst-L8_ONLY_NATIVE/checkpoints/W5-M5.pt,ad4ebbd5d411ff66d9fe60f3a9c62711846846e557c310a59a78ebfacacc210e,5284831989,chain-4-llama3-8b-inst-L8_ONLY_NATIVE,5,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W1-M1.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W1-M1.pt,e7cbbc831fce32c1bdf18cb9c1ac19a34d8ffa59bb8575523711334d8d96a4ee,8535417673,chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE,1,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W10-M10.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W10-M10.pt,520f00d8e1b6cb6413477e83626f25b8d42b6c2162c6849f8d435efb386714a4,8535417673,chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE,10,False,REMOVED_VERIFIED_S2_RETAINED,False
/data/janghj/ODE-edit/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W5-M5.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/jvp1k-v1/payload/local/state/alpha-jv-migration-server4-20260907/tech-r1/chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE/checkpoints/W5-M5.pt,74ea59c475040f0e55ad7a08ddee73990c70c168cd47fa2296c4fda56f183309,8535417673,chain-5-qwen2.5-7b-inst-L8_ONLY_NATIVE,5,False,REMOVED_VERIFIED_S2_RETAINED,False
